"H"
"0.00467849824659476"
"0.2933687423024954"
"1.2316715219645644"
"0.17869253069759436"
"1.7066913691343975"
"1.1303381507969632"
"1.5774802843851565"
"1.6145223350377098"
"1.0960507838501816"
"0.18087145088019238"
"0.49691323843775026"
"0.25461405614045435"
"0.06561514195583573"
"0.4038036407971517"
"0.4115236294323447"
"0.49605216334601476"
"1.1143782796508541"
"0.009033052761239987"
"1.2691154959591422"
"0.003573555687909471"
"1.0851050053066518"
"1.1104802532574694"
"0.44412551834263436"
"0.9239326316438328"
"0.5924912013220891"
"1.5986310481707906"
"0.5799421836780134"
"0.10746393571916817"
"0.4385816727643678"
"0.003875968992248062"
"0.39200480104533825"
"0.7542462444998815"
"1.1295338090476492"
"0.3746918298858623"
"0.030711204168216093"
"1.0904559686898145"
"0.8428952167468619"
"1.2560152539386666"
"1.7874841862971524"
"0.312296400781746"
"0.2107809260539059"
"0.2851449398521722"
"1.2157623873524248"
"0.8434950884513394"
"1.0029329889816947"
"1.2061580091678668"
"0.46113177775880515"
"0.8660944753982155"
"1.454368225660409"
"0.7490556301288768"
"0.7361708377548352"
"0.12893044232626924"
"1.399135779131338"
"0.9506739873598408"
"1.1426392325722523"
"1.4407608128515552"
"0.8555430889564792"
"0.8475769514466892"
"0.47168177117573895"
"0.8090243385075168"
"0.2646883404524573"
"0.03481343729147336"
"0.46811224489795683"
"1.6310159199081646"
